idRegistro;idUsuario;idEmpresa;tipo_operacion;fecha;hora_local;direccion_ip;dispositivo;plataforma;ubicacion;fecha_edicion;usuario_edicion;ip_edicion;descripcion;manual
3812591;209432;24878;1;"2025-10-27 18:00:00";"2025-10-27 18:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada.";1
3813500;208673;24878;0;"2025-10-27 15:00:00";"2025-10-27 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3813501;208673;24878;1;"2025-10-27 20:00:00";"2025-10-27 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3816262;203131;24878;0;"2025-10-28 09:00:00";"2025-10-28 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601985 / Long:2.1380858";;;;"todo el dia";1
3816263;203131;24878;2;"2025-10-28 14:00:00";"2025-10-28 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601985 / Long:2.1380858";;;;"todo el dia";1
3816264;203131;24878;3;"2025-10-28 15:00:00";"2025-10-28 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601985 / Long:2.1380858";;;;"todo el dia";1
3816265;203131;24878;1;"2025-10-28 20:00:00";"2025-10-28 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601985 / Long:2.1380858";;;;"todo el dia";1
3817837;209432;24878;0;"2025-10-28 12:00:00";"2025-10-28 12:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3817838;209432;24878;2;"2025-10-28 14:00:00";"2025-10-28 14:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3817839;209432;24878;3;"2025-10-28 15:00:00";"2025-10-28 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3817840;209432;24878;1;"2025-10-28 18:00:00";"2025-10-28 18:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3818601;208673;24878;0;"2025-10-28 15:00:00";"2025-10-28 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3818602;208673;24878;1;"2025-10-28 20:00:00";"2025-10-28 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3821691;209432;24878;0;"2025-10-29 09:00:00";"2025-10-29 09:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"jornada completa";1
3821692;209432;24878;2;"2025-10-29 14:00:00";"2025-10-29 14:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"jornada completa";1
3821693;209432;24878;3;"2025-10-29 15:00:00";"2025-10-29 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"jornada completa";1
3821694;209432;24878;1;"2025-10-29 20:00:00";"2025-10-29 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"jornada completa";1
3824188;208673;24878;0;"2025-10-29 15:00:00";"2025-10-29 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3499392 / Long:2.1364736";;;;"turno Pm.";1
3824189;208673;24878;1;"2025-10-29 20:00:00";"2025-10-29 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3499392 / Long:2.1364736";;;;"turno Pm.";1
3826850;203131;24878;0;"2025-10-30 09:00:00";"2025-10-30 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601998 / Long:2.13811";;;;"todo el dia";1
3826851;203131;24878;2;"2025-10-30 14:00:00";"2025-10-30 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601998 / Long:2.13811";;;;"todo el dia";1
3826852;203131;24878;3;"2025-10-30 15:00:00";"2025-10-30 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601998 / Long:2.13811";;;;"todo el dia";1
3826853;203131;24878;1;"2025-10-30 20:00:00";"2025-10-30 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601998 / Long:2.13811";;;;"todo el dia";1
3828353;209432;24878;0;"2025-10-30 12:00:00";"2025-10-30 12:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada";1
3828354;209432;24878;2;"2025-10-30 14:00:00";"2025-10-30 14:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada";1
3828355;209432;24878;3;"2025-10-30 15:00:00";"2025-10-30 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada";1
3828356;209432;24878;1;"2025-10-30 18:00:00";"2025-10-30 18:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada";1
3829098;208673;24878;0;"2025-10-30 15:00:00";"2025-10-30 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3829099;208673;24878;1;"2025-10-30 20:00:00";"2025-10-30 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3832169;203131;24878;0;"2025-10-31 09:00:00";"2025-10-31 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602022 / Long:2.1380993";;;;"todo el dia";1
3832170;203131;24878;2;"2025-10-31 14:00:00";"2025-10-31 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602022 / Long:2.1380993";;;;"todo el dia";1
3832171;203131;24878;3;"2025-10-31 15:00:00";"2025-10-31 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602022 / Long:2.1380993";;;;"todo el dia";1
3832172;203131;24878;1;"2025-10-31 20:00:00";"2025-10-31 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602022 / Long:2.1380993";;;;"todo el dia";1
3833316;209432;24878;0;"2025-10-31 12:01:00";"2025-10-31 12:01:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada.";1
3833317;209432;24878;2;"2025-10-31 14:00:00";"2025-10-31 14:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada.";1
3833318;209432;24878;3;"2025-10-31 15:00:00";"2025-10-31 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada.";1
3833319;209432;24878;1;"2025-10-31 18:00:00";"2025-10-31 18:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"media jornada.";1
3834122;208673;24878;0;"2025-10-31 15:00:00";"2025-10-31 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3834123;208673;24878;1;"2025-10-31 20:00:00";"2025-10-31 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3836126;203131;24878;0;"2025-11-03 09:00:00";"2025-11-03 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.360204 / Long:2.1380845";;;;"todo el dia";1
3836127;203131;24878;2;"2025-11-03 14:00:00";"2025-11-03 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.360204 / Long:2.1380845";;;;"todo el dia";1
3836128;203131;24878;3;"2025-11-03 15:00:00";"2025-11-03 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.360204 / Long:2.1380845";;;;"todo el dia";1
3836129;203131;24878;1;"2025-11-03 20:00:00";"2025-11-03 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.360204 / Long:2.1380845";;;;"todo el dia";1
3838441;208673;24878;0;"2025-11-03 15:00:00";"2025-11-03 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3838442;208673;24878;1;"2025-11-03 20:00:00";"2025-11-03 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3841400;203131;24878;0;"2025-11-04 09:00:00";"2025-11-04 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601976 / Long:2.1380866";;;;"todo el dia";1
3841401;203131;24878;2;"2025-11-04 14:00:00";"2025-11-04 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601976 / Long:2.1380866";;;;"todo el dia";1
3841402;203131;24878;3;"2025-11-04 15:00:00";"2025-11-04 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601976 / Long:2.1380866";;;;"todo el dia";1
3841403;203131;24878;1;"2025-11-04 20:00:00";"2025-11-04 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601976 / Long:2.1380866";;;;"todo el dia";1
3843749;208673;24878;0;"2025-11-04 15:00:00";"2025-11-04 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde";1
3843750;208673;24878;1;"2025-11-04 20:00:00";"2025-11-04 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde";1
3847290;209432;24878;0;"2025-11-04 12:00:00";"2025-11-04 12:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602057 / Long:2.1380769";;;;"media jornada";1
3847291;209432;24878;2;"2025-11-04 14:00:00";"2025-11-04 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602057 / Long:2.1380769";;;;"media jornada";1
3847292;209432;24878;3;"2025-11-04 15:00:00";"2025-11-04 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602057 / Long:2.1380769";;;;"media jornada";1
3847293;209432;24878;1;"2025-11-04 18:00:00";"2025-11-04 18:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602057 / Long:2.1380769";;;;"media jornada";1
3847302;209432;24878;0;"2025-11-05 09:00:00";"2025-11-05 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601963 / Long:2.1380745";;;;"jornada completa";1
3847303;209432;24878;2;"2025-11-05 14:00:00";"2025-11-05 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601963 / Long:2.1380745";;;;"jornada completa";1
3847304;209432;24878;3;"2025-11-05 15:00:00";"2025-11-05 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601963 / Long:2.1380745";;;;"jornada completa";1
3847305;209432;24878;1;"2025-11-05 20:00:00";"2025-11-05 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601963 / Long:2.1380745";;;;"jornada completa";1
3850670;208673;24878;0;"2025-11-05 15:00:00";"2025-11-05 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602017 / Long:2.1380667";;;;"turno trde ";1
3850671;208673;24878;1;"2025-11-05 20:00:00";"2025-11-05 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602017 / Long:2.1380667";;;;"turno trde ";1
3852561;203131;24878;0;"2025-11-06 09:00:00";"2025-11-06 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602001 / Long:2.1380741";;;;"todo el dia";1
3852562;203131;24878;2;"2025-11-06 14:00:00";"2025-11-06 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602001 / Long:2.1380741";;;;"todo el dia";1
3852563;203131;24878;3;"2025-11-06 15:00:00";"2025-11-06 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602001 / Long:2.1380741";;;;"todo el dia";1
3852564;203131;24878;1;"2025-11-06 20:00:00";"2025-11-06 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602001 / Long:2.1380741";;;;"todo el dia";1
3853580;209432;24878;0;"2025-11-06 12:00:00";"2025-11-06 12:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3853581;209432;24878;2;"2025-11-06 14:00:00";"2025-11-06 14:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3853582;209432;24878;3;"2025-11-06 15:00:00";"2025-11-06 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3853583;209432;24878;1;"2025-11-06 18:00:00";"2025-11-06 18:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"Media jornada";1
3855099;208673;24878;0;"2025-11-06 15:00:00";"2025-11-06 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat: / Long:";;;;"turno tarde ";1
3855100;208673;24878;1;"2025-11-06 20:00:00";"2025-11-06 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat: / Long:";;;;"turno tarde ";1
3857526;203131;24878;0;"2025-11-07 09:00:00";"2025-11-07 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601947 / Long:2.1380795";;;;"todo el dia";1
3857527;203131;24878;2;"2025-11-07 14:00:00";"2025-11-07 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601947 / Long:2.1380795";;;;"todo el dia";1
3857528;203131;24878;3;"2025-11-07 15:00:00";"2025-11-07 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601947 / Long:2.1380795";;;;"todo el dia";1
3857529;203131;24878;1;"2025-11-07 20:00:00";"2025-11-07 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601947 / Long:2.1380795";;;;"todo el dia";1
3861819;203131;24878;0;"2025-11-10 09:00:00";"2025-11-10 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601975 / Long:2.138081";;;;"todo el dia";1
3861820;203131;24878;2;"2025-11-10 14:00:00";"2025-11-10 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601975 / Long:2.138081";;;;"todo el dia";1
3861821;203131;24878;3;"2025-11-10 15:00:00";"2025-11-10 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601975 / Long:2.138081";;;;"todo el dia";1
3861822;203131;24878;1;"2025-11-10 20:00:00";"2025-11-10 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3601975 / Long:2.138081";;;;"todo el dia";1
3863813;208673;24878;0;"2025-11-10 15:00:00";"2025-11-10 15:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3863814;208673;24878;1;"2025-11-10 20:00:00";"2025-11-10 20:00:00";90.173.187.34;Ordenador;"Chrome 141";;;;;"turno tarde ";1
3866258;203131;24878;0;"2025-11-11 09:00:00";"2025-11-11 09:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602076 / Long:2.1380758";;;;"todo el dia";1
3866259;203131;24878;2;"2025-11-11 14:00:00";"2025-11-11 14:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602076 / Long:2.1380758";;;;"todo el dia";1
3866260;203131;24878;3;"2025-11-11 15:00:00";"2025-11-11 15:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602076 / Long:2.1380758";;;;"todo el dia";1
3866261;203131;24878;1;"2025-11-11 20:00:00";"2025-11-11 20:00:00";90.173.187.34;Ordenador;"Chrome 141";"Lat:41.3602076 / Long:2.1380758";;;;"todo el dia";1
3868508;208673;24878;0;"2025-11-11 15:00:00";"2025-11-11 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3868509;208673;24878;1;"2025-11-11 20:00:00";"2025-11-11 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3874021;208673;24878;0;"2025-11-12 15:00:00";"2025-11-12 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3874022;208673;24878;1;"2025-11-12 20:00:00";"2025-11-12 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3876918;203131;24878;0;"2025-11-13 09:00:00";"2025-11-13 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602004 / Long:2.1380982";;;;"todo el dia";1
3876919;203131;24878;2;"2025-11-13 14:00:00";"2025-11-13 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602004 / Long:2.1380982";;;;"todo el dia";1
3876920;203131;24878;3;"2025-11-13 15:00:00";"2025-11-13 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602004 / Long:2.1380982";;;;"todo el dia";1
3876921;203131;24878;1;"2025-11-13 20:00:00";"2025-11-13 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602004 / Long:2.1380982";;;;"todo el dia";1
3878456;209432;24878;0;"2025-11-12 09:00:00";"2025-11-12 09:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Jornada completa";1
3878457;209432;24878;2;"2025-11-12 14:00:00";"2025-11-12 14:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Jornada completa";1
3878458;209432;24878;3;"2025-11-12 15:00:00";"2025-11-12 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Jornada completa";1
3878459;209432;24878;1;"2025-11-12 20:00:00";"2025-11-12 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Jornada completa";1
3878460;209432;24878;0;"2025-11-13 12:00:00";"2025-11-13 12:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"media jornada";1
3878461;209432;24878;2;"2025-11-13 14:00:00";"2025-11-13 14:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"media jornada";1
3878462;209432;24878;3;"2025-11-13 15:00:00";"2025-11-13 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"media jornada";1
3878463;209432;24878;1;"2025-11-13 18:00:00";"2025-11-13 18:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"media jornada";1
3879212;208673;24878;0;"2025-11-13 15:00:00";"2025-11-13 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3879213;208673;24878;1;"2025-11-13 20:00:00";"2025-11-13 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3882195;203131;24878;0;"2025-11-14 09:00:00";"2025-11-14 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602 / Long:2.1380886";;;;"todo el dia";1
3882196;203131;24878;2;"2025-11-14 14:00:00";"2025-11-14 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602 / Long:2.1380886";;;;"todo el dia";1
3882197;203131;24878;3;"2025-11-14 15:00:00";"2025-11-14 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602 / Long:2.1380886";;;;"todo el dia";1
3882198;203131;24878;1;"2025-11-14 20:00:00";"2025-11-14 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602 / Long:2.1380886";;;;"todo el dia";1
3883759;209432;24878;0;"2025-11-14 12:00:00";"2025-11-14 12:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Media Jornada";1
3883760;209432;24878;2;"2025-11-14 14:00:00";"2025-11-14 14:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Media Jornada";1
3883761;209432;24878;3;"2025-11-14 15:00:00";"2025-11-14 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Media Jornada";1
3883762;209432;24878;1;"2025-11-14 18:00:00";"2025-11-14 18:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Media Jornada";1
3884362;208673;24878;0;"2025-11-14 15:00:00";"2025-11-14 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3884363;208673;24878;1;"2025-11-14 20:00:00";"2025-11-14 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3886768;209432;24878;0;"2025-11-17 09:00:00";"2025-11-17 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601966 / Long:2.1380805";;;;"jornada completa
";1
3886769;209432;24878;2;"2025-11-17 14:00:00";"2025-11-17 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601966 / Long:2.1380805";;;;"jornada completa
";1
3886770;209432;24878;3;"2025-11-17 15:00:00";"2025-11-17 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601966 / Long:2.1380805";;;;"jornada completa
";1
3886771;209432;24878;1;"2025-11-17 20:00:00";"2025-11-17 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601966 / Long:2.1380805";;;;"jornada completa
";1
3888716;203131;24878;0;"2025-11-17 15:00:00";"2025-11-17 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.360193 / Long:2.1380961";;;;"solo tarde";1
3888717;203131;24878;1;"2025-11-17 20:00:00";"2025-11-17 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.360193 / Long:2.1380961";;;;"solo tarde";1
3892124;209432;24878;0;"2025-11-18 09:00:00";"2025-11-18 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601974 / Long:2.1380627";;;;"jornada completa";1
3892125;209432;24878;2;"2025-11-18 14:00:00";"2025-11-18 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601974 / Long:2.1380627";;;;"jornada completa";1
3892126;209432;24878;3;"2025-11-18 15:00:00";"2025-11-18 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601974 / Long:2.1380627";;;;"jornada completa";1
3892127;209432;24878;1;"2025-11-18 18:00:00";"2025-11-18 18:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601974 / Long:2.1380627";;;;"jornada completa";1
3894137;208673;24878;0;"2025-11-18 15:00:00";"2025-11-18 15:00:00";172.30.61.147;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3894138;208673;24878;1;"2025-11-18 20:00:00";"2025-11-18 20:00:00";172.30.61.147;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3894296;203131;24878;0;"2025-11-18 15:00:00";"2025-11-18 15:00:00";172.30.61.147;Ordenador;"Chrome 142";"Lat:41.36019 / Long:2.1380794";;;;"SOLO TARDE";1
3894297;203131;24878;1;"2025-11-18 20:00:00";"2025-11-18 20:00:00";172.30.61.147;Ordenador;"Chrome 142";"Lat:41.36019 / Long:2.1380794";;;;"SOLO TARDE";1
3897404;209432;24878;0;"2025-11-19 09:00:00";"2025-11-19 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601955 / Long:2.1380746";;;;"jornada completa";1
3897405;209432;24878;2;"2025-11-19 14:00:00";"2025-11-19 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601955 / Long:2.1380746";;;;"jornada completa";1
3897406;209432;24878;3;"2025-11-19 15:00:00";"2025-11-19 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601955 / Long:2.1380746";;;;"jornada completa";1
3897407;209432;24878;1;"2025-11-19 18:00:00";"2025-11-19 18:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601955 / Long:2.1380746";;;;"jornada completa";1
3899568;203131;24878;0;"2025-11-19 15:00:00";"2025-11-19 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601917 / Long:2.1380704";;;;"solo tarde";1
3899569;203131;24878;1;"2025-11-19 20:00:00";"2025-11-19 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601917 / Long:2.1380704";;;;"solo tarde";1
3902984;209432;24878;0;"2025-11-20 09:00:00";"2025-11-20 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601759 / Long:2.1381128";;;;"jornada completa";1
3902985;209432;24878;2;"2025-11-20 14:00:00";"2025-11-20 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601759 / Long:2.1381128";;;;"jornada completa";1
3902986;209432;24878;3;"2025-11-20 15:00:00";"2025-11-20 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601759 / Long:2.1381128";;;;"jornada completa";1
3902987;209432;24878;1;"2025-11-20 18:00:00";"2025-11-20 18:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601759 / Long:2.1381128";;;;"jornada completa";1
3905309;203131;24878;0;"2025-11-20 15:00:00";"2025-11-20 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601743 / Long:2.1380941";;;;"solo tarde";1
3905310;203131;24878;1;"2025-11-20 20:00:00";"2025-11-20 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601743 / Long:2.1380941";;;;"solo tarde";1
3910210;203131;24878;0;"2025-11-21 15:00:00";"2025-11-21 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601886 / Long:2.1380842";;;;"solo tarde";1
3910211;203131;24878;1;"2025-11-21 20:00:00";"2025-11-21 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601886 / Long:2.1380842";;;;"solo tarde";1
3910261;208673;24878;0;"2025-11-21 15:00:00";"2025-11-21 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3910262;208673;24878;1;"2025-11-21 20:00:00";"2025-11-21 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3914904;203131;24878;0;"2025-11-24 15:00:00";"2025-11-24 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602045 / Long:2.1380717";;;;"solo tarde";1
3914905;203131;24878;1;"2025-11-24 20:00:00";"2025-11-24 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602045 / Long:2.1380717";;;;"solo tarde";1
3918186;209432;24878;0;"2025-11-24 09:00:00";"2025-11-24 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602065 / Long:2.1380917";;;;"jornada completa +2h";1
3918187;209432;24878;2;"2025-11-24 14:00:00";"2025-11-24 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602065 / Long:2.1380917";;;;"jornada completa +2h";1
3918188;209432;24878;3;"2025-11-24 15:00:00";"2025-11-24 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602065 / Long:2.1380917";;;;"jornada completa +2h";1
3918189;209432;24878;1;"2025-11-24 20:00:00";"2025-11-24 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3602065 / Long:2.1380917";;;;"jornada completa +2h";1
3918214;209432;24878;0;"2025-11-25 09:00:00";"2025-11-25 09:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601964 / Long:2.1380963";;;;"jornada completa ";1
3918215;209432;24878;2;"2025-11-25 14:00:00";"2025-11-25 14:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601964 / Long:2.1380963";;;;"jornada completa ";1
3918216;209432;24878;3;"2025-11-25 15:00:00";"2025-11-25 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601964 / Long:2.1380963";;;;"jornada completa ";1
3918217;209432;24878;1;"2025-11-25 18:00:00";"2025-11-25 18:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601964 / Long:2.1380963";;;;"jornada completa ";1
3920250;208673;24878;0;"2025-11-25 15:00:00";"2025-11-25 15:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3920251;208673;24878;1;"2025-11-25 20:00:00";"2025-11-25 20:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"turno tarde ";1
3920315;203131;24878;0;"2025-11-25 15:00:00";"2025-11-25 15:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601944 / Long:2.1380835";;;;"solo tarde";1
3920316;203131;24878;1;"2025-11-25 20:00:00";"2025-11-25 20:00:00";90.173.187.34;Ordenador;"Chrome 142";"Lat:41.3601944 / Long:2.1380835";;;;"solo tarde";1
3924709;209432;24878;0;"2025-11-26 09:00:00";"2025-11-26 09:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Media  Jornada, no vengo en la tarde por las horas extra que he hecho.";1
3924710;209432;24878;2;"2025-11-26 14:00:00";"2025-11-26 14:00:00";90.173.187.34;Ordenador;"Chrome 142";;;;;"Media  Jornada, no vengo en la tarde por las horas extra que he hecho.";1
